dataset,model,label,accuracy,f1,recall,precision
InsectWingbeatSound,ocsvm,11.0,0.9393939393939394,0.5488721804511277,0.8488372093023255,0.40555555555555556
ItalyPowerDemand,ocsvm,1.0,0.8085519922254616,0.76741440377804,0.9730538922155688,0.6335282651072125
ItalyPowerDemand,ocsvm,2.0,0.7123420796890184,0.5989159891598915,0.9954954954954955,0.42829457364341084
LargeKitchenAppliances,ocsvm,1.0,0.6586666666666666,0.16883116883116883,0.4482758620689655,0.104
LargeKitchenAppliances,ocsvm,2.0,0.6453333333333333,0.0,0.0,0.0
LargeKitchenAppliances,ocsvm,3.0,0.6933333333333334,0.14814814814814814,1.0,0.08
Lightning2,ocsvm,-1.0,0.4918032786885246,0.27906976744186046,0.4,0.21428571428571427
Lightning2,ocsvm,1.0,0.5081967213114754,0.37499999999999994,0.6,0.2727272727272727
Lightning7,ocsvm,0.0,0.8356164383561644,0.0,0.0,0.0
Lightning7,ocsvm,1.0,0.8767123287671232,0.0,0.0,0.0
Lightning7,ocsvm,2.0,0.9178082191780822,0.0,0.0,0.0
Lightning7,ocsvm,3.0,0.9041095890410958,0.0,0.0,0.0
Lightning7,ocsvm,4.0,0.863013698630137,0.0,0.0,0.0
Lightning7,ocsvm,5.0,0.821917808219178,0.5517241379310345,0.8,0.42105263157894735
Lightning7,ocsvm,6.0,0.863013698630137,0.2857142857142857,1.0,0.16666666666666666
Mallat,ocsvm,1.0,0.9027718550106609,0.3804347826086956,0.9459459459459459,0.23809523809523808
Mallat,ocsvm,2.0,0.8955223880597015,0.2772861356932153,1.0,0.16095890410958905
Mallat,ocsvm,3.0,0.9155650319829425,0.4923076923076923,1.0,0.32653061224489793
Mallat,ocsvm,4.0,0.9253731343283582,0.5920745920745921,0.9071428571428571,0.43944636678200694
Mallat,ocsvm,5.0,0.8733475479744136,0.006688963210702341,1.0,0.003355704697986577
Mallat,ocsvm,6.0,0.9232409381663113,0.5588235294117647,1.0,0.3877551020408163
Mallat,ocsvm,7.0,0.9121535181236674,0.4521276595744681,1.0,0.2920962199312715
Mallat,ocsvm,8.0,0.8886993603411514,0.19692307692307692,1.0,0.10921501706484642
Meat,ocsvm,1.0,0.9333333333333333,0.888888888888889,1.0,0.8
Meat,ocsvm,2.0,0.75,0.4,1.0,0.25
Meat,ocsvm,3.0,0.8333333333333334,0.6874999999999999,0.9166666666666666,0.55
MedicalImages,ocsvm,1.0,0.8565789473684211,0.3057324840764331,0.3,0.3116883116883117
MedicalImages,ocsvm,2.0,0.9368421052631579,0.4,0.5333333333333333,0.32
MedicalImages,ocsvm,3.0,0.9315789473684211,0.3157894736842105,0.46153846153846156,0.24
MedicalImages,ocsvm,4.0,0.85,0.08064516129032258,0.05434782608695652,0.15625
MedicalImages,ocsvm,5.0,0.9565789473684211,0.56,0.525,0.6
MedicalImages,ocsvm,6.0,0.9907894736842106,0.7407407407407406,0.9090909090909091,0.625
MedicalImages,ocsvm,7.0,0.9671052631578947,0.4680851063829787,0.6875,0.3548387096774194
MedicalImages,ocsvm,8.0,0.9789473684210527,0.27272727272727276,0.75,0.16666666666666666
MedicalImages,ocsvm,9.0,0.7789473684210526,0.3225806451612903,0.2127659574468085,0.6666666666666666
MedicalImages,ocsvm,10.0,0.5539473684210526,0.5191489361702127,0.5828025477707006,0.4680306905370844
